GPStime,peakFreq,snr,amplitude,centralFreq,duration,bandwidth,chisq,chisqDof,confidence,id,ifo,label,imgUrl,Q-value
1244371474,49.208,25.882,2.39E-22,3814.853,0.969,7591.874023,0,0,1,SKcZ208hur,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/nGAJ03NqQq/SKcZ208hur.png,5.657
1244287135,49.208,24.115,2.10E-22,1841.025,0.947,3644.218506,0,0,1,jyrYdE8G2r,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/gWblw8Ic9r/jyrYdE8G2r.png,5.657
1243156111,49.208,15.973,1.49E-22,88.617,0.5,139.403442,0,0,1,PUDr6vplsA,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/61PwEugaqt/PUDr6vplsA.png,5.657
1240376783,38.027,47.887,6.37E-22,3392.064,1.75,6755.157227,0,0,1,0ehc1uFAOd,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/JtnpcgOT02/0ehc1uFAOd.png,5.657
1250769248,39.789,27.571,3.09E-22,88.617,1.5,139.403442,0,0,1,xbV1gKspxv,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/BDnoazb78P/xbV1gKspxv.png,5.657
1249126728,49.208,23.042,1.92E-22,73.465,1.25,109.099602,0,0,1,hIN2UNtwsD,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/CZXw4kilgx/hIN2UNtwsD.png,5.657
1244636250,32.173,24.149,4.49E-22,1597.772,1.25,3164.954346,0,0,1,ymGtxRV0cF,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/pA1C1kuyP5/ymGtxRV0cF.png,5.657
1246646015,32.173,42.109,7.42E-22,3463.897,1.75,6897.204102,0,0,1,Ccuc87IWne,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/ECcJUehItm/Ccuc87IWne.png,5.657
1241305516,60.857,24.846,1.55E-22,90.595,0.75,135.447006,0,0,1,JxjdEeLaLn,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/AgnJHYyWGp/JxjdEeLaLn.png,5.657
1250569589,39.789,19.379,2.08E-22,61.214,0.75,84.59623,0,0,1,rvfwo0N0vy,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/10UZ8RfdZw/rvfwo0N0vy.png,5.657
1251030890,49.208,28.778,2.31E-22,73.465,1.25,109.099602,0,0,1,UyiebZhV99,H1,Tomte,https://ldas-jobs.ligo-wa.caltech.edu/~gravityspy/runs/O3/RUuORiibVQ/UyiebZhV99.png,5.657
